,workclass,education-num,marital-status,occupation,relationship,race,sex,native-country,income>50K
156,0,15,0,4,2,2,0,34,0
157,0,5,0,4,2,0,1,0,0
158,0,12,3,1,1,1,1,38,0
159,1,12,0,1,2,0,1,34,0
160,1,13,0,11,2,0,1,0,1
161,1,5,0,1,2,1,0,32,1
162,0,4,0,2,2,0,0,0,0
163,4,4,2,1,4,2,0,20,1
164,0,10,0,13,2,0,1,0,1
165,0,14,0,0,2,0,1,0,0
166,5,13,2,7,4,3,0,15,0
167,0,9,2,5,3,0,0,1,0
168,5,3,5,9,3,3,0,26,0
169,0,4,4,1,5,4,1,15,0
170,0,3,0,13,2,1,0,0,0
171,0,2,0,7,2,0,0,0,1
172,8,4,5,0,5,2,0,28,1
173,1,8,0,5,2,0,1,0,0
174,1,0,0,8,2,4,1,0,0
175,0,9,0,14,2,0,1,4,1
176,0,15,1,1,5,4,0,2,0
177,2,4,1,8,5,1,1,27,1
178,0,9,0,7,2,0,1,0,0
179,2,1,1,14,5,2,1,27,1
180,8,13,0,13,2,0,1,0,0
181,1,7,1,3,2,0,1,28,0
182,0,10,0,12,2,1,1,0,1
183,7,14,0,8,4,0,1,2,0
184,0,3,0,5,2,1,1,0,0
185,8,0,0,2,2,0,1,0,0
186,0,2,4,8,2,2,1,41,0
187,8,15,3,2,0,0,0,19,0
188,2,11,6,11,1,2,0,3,0
189,7,3,0,1,2,2,0,0,0
190,0,1,0,10,2,0,1,0,1
191,0,13,0,5,2,0,1,0,0
192,0,9,0,8,2,0,1,0,0
193,0,15,0,9,2,0,1,0,0
194,2,12,0,5,2,0,0,0,0
195,6,14,5,2,2,1,1,25,0
196,0,9,0,0,2,0,0,30,0
197,0,6,4,7,4,0,1,22,0
198,0,4,0,14,2,0,0,0,0
199,7,5,0,7,2,0,0,0,0
200,1,2,3,3,5,3,1,40,0
201,0,6,1,12,5,0,1,25,0
202,5,9,0,6,2,0,1,0,1
203,8,0,2,9,2,3,0,16,0
204,3,1,0,4,2,0,0,0,1
205,0,9,0,4,2,0,1,0,0
206,5,10,0,5,2,0,0,0,0
207,0,5,0,8,2,4,1,0,0
208,0,12,0,4,2,0,0,0,0
209,4,12,6,11,5,2,0,9,0
210,0,9,5,10,2,4,1,2,0
211,0,13,0,9,2,0,1,0,1
212,8,7,0,5,2,0,1,0,0
213,4,8,5,4,3,0,1,1,0
214,0,4,0,12,2,0,1,0,1
215,4,12,0,7,5,0,1,25,0
216,7,6,2,7,1,4,0,38,0
217,8,12,4,2,0,3,0,20,0
218,1,8,0,8,2,3,1,0,1
219,3,1,0,6,2,0,0,0,0
220,1,10,0,11,2,3,0,0,0
221,8,3,0,5,2,0,0,0,0
222,0,4,2,1,4,0,1,13,0
223,7,2,4,3,4,3,0,37,0
224,7,6,0,4,2,0,1,34,0
225,0,9,0,13,2,0,1,4,0
226,0,12,0,3,2,0,0,0,1
227,7,8,0,5,5,4,1,16,1
228,1,8,0,1,2,0,0,0,0
229,8,12,0,9,2,0,0,0,1
230,1,14,1,7,2,3,1,39,1
231,2,7,4,1,0,0,0,37,1
232,8,11,0,12,2,0,1,0,0
233,0,9,0,13,2,0,1,14,0
234,6,13,6,13,1,2,0,0,0
235,5,1,0,3,3,4,1,5,0
236,8,15,6,12,3,1,0,39,0
237,3,12,5,8,5,2,0,40,0
238,1,5,0,13,2,0,0,40,0
239,3,1,0,3,2,1,0,0,0
240,5,8,0,1,2,0,1,0,0
241,0,2,0,14,2,0,1,0,1
242,3,6,0,5,2,2,0,0,0
243,2,13,0,10,2,3,0,30,0
244,0,4,4,7,0,0,1,1,1
245,3,14,0,14,2,0,0,0,1
246,0,10,0,5,2,0,1,0,0
247,0,0,0,2,2,0,1,0,0
248,4,11,0,10,2,0,0,0,0
249,8,3,3,6,3,0,0,16,0
250,6,14,2,1,0,2,0,37,0
251,1,13,0,6,2,0,1,0,0
252,6,6,0,9,1,0,0,36,0
253,1,9,6,4,3,0,0,11,1
254,1,9,0,9,2,2,1,0,0
255,3,4,3,1,1,3,0,5,1
256,7,0,0,3,2,4,0,0,0
257,8,6,0,0,2,0,1,0,0
258,8,9,6,7,4,4,1,8,1
259,0,13,0,6,2,0,1,22,0
260,0,9,0,8,2,0,1,0,0
261,5,12,6,4,3,3,1,10,0
262,8,5,0,13,2,0,1,0,0
263,8,7,2,14,3,1,0,0,0
264,0,9,2,6,3,0,1,6,0
265,1,9,6,9,1,3,0,2,0
266,0,0,0,3,2,0,0,5,0
267,1,11,0,9,2,0,1,0,0
268,3,4,0,8,2,0,1,0,0
269,0,15,0,1,2,0,1,0,0
270,2,13,6,0,5,0,0,39,0
271,0,15,0,7,2,0,1,0,1
272,5,5,5,1,5,2,1,0,0
273,0,8,2,13,3,0,1,0,0
274,0,8,0,1,2,0,1,0,1
275,0,5,0,7,2,3,0,0,0
276,6,7,0,3,2,0,1,0,0
277,0,12,2,8,3,0,1,0,0
278,7,13,5,3,2,0,1,23,0
279,0,9,0,7,2,0,1,0,0
280,0,9,0,7,2,4,1,0,0
281,5,10,1,7,3,4,1,0,0
282,0,9,0,4,2,0,1,0,0
283,7,11,3,9,1,4,1,0,0
284,0,9,0,13,2,0,1,0,0
285,6,11,2,9,3,1,1,0,1
286,0,9,6,3,5,0,1,32,1
287,2,4,0,12,2,0,1,12,0
288,8,9,0,6,2,0,0,0,0
289,0,5,6,7,0,0,1,37,0
290,0,8,2,8,3,0,1,0,0
291,0,9,0,14,2,0,1,0,0
292,4,8,0,0,2,3,0,0,0
293,1,9,5,0,1,0,1,5,1
294,1,9,0,4,2,0,1,0,1
295,0,9,5,4,4,0,1,30,0
296,5,2,0,9,2,0,0,0,0
297,0,5,2,14,3,0,1,0,0
298,0,9,0,10,2,0,1,0,0
299,0,13,0,10,2,0,1,0,0
300,0,8,1,8,3,0,1,32,0
301,0,9,0,14,2,0,0,0,0
302,0,9,0,0,2,0,1,0,0
303,1,0,2,11,3,2,0,0,0
304,0,8,4,9,3,0,1,21,1
305,8,14,3,8,5,4,1,26,0
306,0,13,5,9,2,0,1,6,0
307,5,1,0,13,2,0,1,0,0
308,0,15,2,14,3,0,1,0,0
309,0,7,2,4,3,0,1,25,0
310,0,12,0,5,2,0,1,0,0
311,7,13,0,6,3,4,1,11,1
312,0,12,0,12,2,2,1,0,1
313,0,9,0,13,2,0,1,0,0
314,5,9,0,7,2,0,1,0,0
315,0,9,2,7,3,0,1,0,0
316,4,8,0,10,2,0,1,0,0
317,5,13,2,3,3,0,1,0,0
318,0,15,0,1,2,0,0,0,0
319,7,7,2,6,4,4,1,33,0
320,6,14,0,14,2,0,0,0,0
321,1,2,0,5,2,0,1,0,0
322,2,9,0,5,2,0,1,0,0
323,0,9,2,5,3,0,1,0,0
324,0,13,0,0,2,0,1,0,0
325,8,3,5,2,0,1,0,33,0
326,0,2,3,11,1,0,1,33,0
327,0,8,2,14,2,0,1,13,0
328,0,9,0,6,2,0,1,0,0
329,3,13,0,12,2,0,0,0,0
330,1,9,0,0,2,0,1,0,1
331,1,9,0,0,2,0,1,0,0
332,1,6,2,3,3,0,1,25,0
333,0,8,3,6,3,0,1,4,0
334,7,9,0,12,2,0,0,0,1
335,0,9,0,0,2,3,1,0,1
336,0,9,5,2,2,1,1,3,0
337,6,9,2,11,3,0,1,0,0
338,3,5,0,3,0,1,0,0,0
339,1,9,0,14,2,0,0,0,1
340,2,15,1,6,2,4,1,9,0
341,7,3,0,3,2,0,1,0,0
342,0,8,1,1,3,0,1,36,1
343,1,14,2,1,3,4,1,0,0
344,0,9,0,0,2,0,1,0,1
345,8,11,0,12,2,0,0,0,0
346,0,13,0,7,2,0,1,0,0
347,0,9,0,7,2,0,1,0,0
348,3,9,0,0,2,0,1,0,0
349,5,9,0,0,2,1,1,0,0
350,0,6,0,6,2,0,1,0,1
351,0,7,4,8,3,0,1,11,0
352,6,7,0,0,2,3,0,0,1
353,7,9,2,6,3,0,0,0,0
354,0,9,0,2,2,0,1,0,0
355,0,8,0,5,2,0,0,0,1
356,7,12,2,12,5,0,0,4,1
357,3,2,3,2,2,0,1,14,1
358,1,8,0,9,2,0,1,25,1
359,0,9,2,1,3,0,1,10,0
360,6,15,5,5,3,4,0,16,1
361,3,9,2,6,3,0,1,0,0
362,0,11,0,12,2,0,1,0,0
363,8,4,2,6,0,1,0,11,0
364,1,8,0,11,5,4,1,10,1
365,5,11,0,4,2,0,1,0,0
366,0,9,0,12,2,0,1,0,0
367,8,0,2,13,3,3,1,0,0
368,0,12,2,12,3,0,1,0,0
369,0,9,0,5,2,0,1,20,0
370,0,9,0,8,2,0,1,0,1
371,0,8,0,9,2,0,1,0,0
372,0,9,0,7,2,0,1,0,0
373,5,12,2,0,3,0,0,0,0
374,0,0,2,9,3,0,0,0,0
375,0,9,1,5,4,0,1,17,1
376,0,3,0,12,2,0,1,0,1
377,0,12,0,13,2,0,1,0,0
378,6,12,2,5,3,0,0,0,1
379,0,12,0,7,2,2,1,0,1
380,0,9,0,0,2,0,1,20,0
381,0,9,0,14,2,0,1,0,0
382,3,8,0,1,2,0,1,0,0
383,3,2,0,7,2,0,0,0,1
384,0,4,2,1,3,0,1,0,1
385,3,9,0,2,4,3,0,33,0
386,8,12,0,12,2,0,0,0,0
387,4,11,2,12,4,0,0,20,0
388,1,9,3,11,4,3,0,26,1
389,0,2,0,4,2,0,1,0,0
390,8,8,0,3,2,3,1,0,0
391,6,8,1,2,3,1,1,0,0
392,4,9,0,5,3,0,1,15,1
393,5,10,0,5,2,0,1,31,0
394,6,8,0,3,2,0,0,0,0
395,4,7,2,5,3,0,0,0,0
396,8,9,0,12,2,0,1,0,0
397,0,9,0,2,2,0,1,0,1
398,4,4,0,6,2,4,1,0,0
399,1,9,0,5,3,0,1,2,0
400,2,6,6,6,3,1,0,4,1
401,0,9,0,11,2,0,1,0,1
402,5,4,0,14,2,0,1,0,0
403,0,6,5,12,1,1,1,0,1
404,0,7,2,14,3,0,1,0,1
405,0,15,0,3,2,0,1,0,0
406,1,6,4,3,0,0,1,32,0
407,6,8,4,14,3,2,1,22,1
408,1,8,0,8,2,0,1,0,0
409,4,9,1,13,3,3,0,0,0
410,0,4,5,14,4,1,1,32,1
411,4,12,2,3,3,0,0,0,0
412,3,15,5,11,4,4,0,11,0
413,0,10,0,0,2,0,1,0,0
414,0,6,2,6,0,0,1,30,0
415,0,12,2,8,3,0,1,0,1
416,3,4,2,1,3,4,1,0,0
417,5,9,0,13,4,2,0,16,0
418,0,9,0,10,2,0,1,0,0
419,0,9,2,6,3,0,1,0,1
420,1,12,5,11,0,3,1,33,1
421,0,13,0,11,2,0,1,0,1
422,0,5,0,3,1,0,1,21,0
423,5,9,0,5,2,0,0,15,0
424,6,9,0,0,2,0,1,0,0
425,0,5,0,7,2,4,0,0,1
426,0,2,0,14,2,2,1,0,0
427,5,3,0,9,2,0,0,0,0
428,0,9,0,6,2,0,1,27,1
429,4,12,2,3,3,4,0,0,0
430,0,7,0,5,2,0,1,0,0
431,1,12,0,0,2,1,1,0,0
432,0,14,5,14,4,0,1,5,0
433,0,10,2,0,3,0,1,0,0
434,0,10,0,5,2,0,1,0,1
435,0,8,2,5,3,0,1,0,1
436,0,5,1,5,3,0,1,0,0
437,0,9,0,12,2,0,1,0,0
438,0,4,0,11,3,0,1,6,0
439,0,7,0,6,2,0,1,0,0
440,8,0,0,9,2,2,0,0,0
441,5,15,0,8,2,0,1,0,0
442,1,9,0,5,2,0,1,0,0
443,7,9,0,12,2,0,1,0,1
444,0,7,0,5,2,0,1,0,0
445,5,13,0,10,5,3,0,24,0
446,0,15,2,1,3,0,1,0,1
447,0,15,6,13,4,0,1,41,0
448,0,8,2,13,3,0,1,0,0
449,2,0,0,5,2,0,1,4,1
450,7,9,2,11,3,0,0,0,1
451,5,6,0,1,2,0,0,33,1
452,3,12,2,2,3,4,0,0,0
453,0,12,0,8,2,0,1,0,0
454,0,9,0,12,2,0,1,0,0
455,1,4,6,5,0,4,1,12,0
456,3,12,2,8,3,4,0,22,0
457,2,5,0,5,2,0,1,0,0
458,1,3,2,11,3,1,0,0,0
459,1,12,0,0,2,0,1,0,0
460,8,9,0,10,2,0,1,0,0
461,3,9,2,5,3,0,0,0,0
462,3,15,0,8,2,0,0,0,0
463,5,12,2,1,5,4,0,10,0
464,0,4,1,14,3,0,1,0,1
465,6,9,0,4,2,0,0,0,1
466,6,11,1,0,5,0,1,30,0
467,2,12,1,6,3,4,1,0,0
468,0,9,0,14,2,0,1,0,0
469,8,13,0,0,2,0,1,0,0
470,0,12,2,13,3,0,1,0,0
471,1,1,4,4,3,3,0,21,1
472,0,2,0,9,2,2,1,0,1
473,4,13,0,4,2,0,1,0,1
474,0,9,0,1,2,0,1,0,1
475,0,9,0,3,2,0,1,0,0
476,0,15,0,5,2,0,1,0,0
477,1,5,2,13,3,0,1,0,0
478,8,8,0,10,2,0,1,0,0
479,0,9,5,14,5,0,1,0,0
480,4,10,2,10,1,1,0,31,1
481,6,12,2,12,3,4,0,0,0
482,0,8,0,8,2,0,1,0,0
483,0,15,0,3,2,0,1,0,1
484,5,15,0,12,2,0,1,0,0
485,0,8,2,6,3,0,1,0,1
486,8,4,0,7,2,0,1,0,0
487,5,4,0,14,2,0,1,0,1
488,0,6,2,6,3,0,1,0,0
489,0,11,0,13,2,0,1,0,1
490,0,8,0,4,2,0,1,0,0
491,7,9,0,5,2,0,1,0,0
492,8,7,3,0,2,3,0,13,1
493,0,13,0,4,2,0,1,8,1
494,0,9,0,5,2,0,1,0,0
495,1,9,2,6,3,0,0,28,0
496,0,8,0,1,2,4,1,0,0
497,0,8,0,2,2,0,1,0,0
498,0,2,0,12,2,0,1,0,0
499,0,9,0,6,2,0,0,0,1
500,0,12,5,9,5,3,1,3,1
501,3,5,2,7,3,4,0,0,1
502,3,6,2,5,3,3,0,0,1
503,0,8,1,5,3,0,1,0,0
504,5,1,0,0,2,0,1,0,1
505,0,7,2,3,3,0,0,0,0
506,0,6,0,1,2,0,1,0,0
507,5,12,4,5,3,1,0,9,0
508,8,9,1,10,3,4,1,0,0
509,0,9,0,5,2,0,1,0,0
510,0,9,0,5,2,0,1,0,1
511,3,11,2,3,3,2,0,0,0
512,0,9,2,6,3,0,0,32,0
513,5,0,0,10,2,4,0,0,0
514,0,8,0,7,2,0,1,0,0
515,4,8,0,1,2,0,1,0,0
516,5,12,2,0,3,2,0,0,0
517,1,13,0,3,2,0,1,19,0
518,1,9,0,3,2,0,1,0,1
519,0,13,0,5,2,0,1,0,1
520,5,9,0,1,2,3,1,0,0
521,0,9,0,11,2,0,1,0,1
522,0,7,0,11,1,0,0,15,0
523,0,15,2,5,3,0,1,0,0
524,5,6,2,3,3,2,0,0,0
525,0,12,1,14,3,1,0,38,0
526,0,9,0,14,2,0,1,0,0
527,0,7,1,14,0,0,1,34,0
528,8,1,5,0,1,3,1,41,0
529,2,3,0,1,2,0,1,0,0
530,0,5,3,8,2,2,0,23,0
531,3,12,2,7,3,4,0,0,0
532,0,14,0,10,2,0,1,0,1
533,0,7,3,7,3,3,1,34,1
534,0,9,0,3,2,0,1,0,1
535,1,13,0,8,2,0,1,30,0
536,1,8,0,9,2,0,1,0,0
537,6,12,2,6,3,0,0,0,0
538,0,8,0,6,2,0,1,0,0
539,0,9,2,3,3,0,1,0,0
540,0,4,0,6,2,0,1,0,0
541,0,9,0,8,2,0,1,0,0
542,0,13,0,1,2,0,1,0,1
543,0,9,0,8,2,0,1,0,0
544,0,9,0,7,2,0,1,0,0
545,1,9,0,5,2,0,1,0,0
546,5,13,0,2,2,0,1,0,1
547,0,8,0,5,2,0,1,0,0
548,5,9,2,6,3,0,0,20,0
549,0,9,0,1,2,0,1,0,1
550,0,9,0,5,2,0,1,0,0
551,0,12,2,6,3,4,0,0,0
552,0,8,0,12,2,0,1,0,0
553,0,7,0,10,2,1,1,0,1
554,2,4,1,6,3,1,1,0,0
555,0,8,0,0,2,0,1,0,1
556,0,9,1,6,3,3,0,0,0
557,1,3,3,12,5,4,1,10,0
558,1,9,2,8,3,0,1,0,0
559,4,13,0,10,2,0,0,0,0
560,3,12,4,6,3,4,0,14,0
561,8,0,0,4,0,3,0,36,0
562,0,3,0,1,2,1,1,0,1
563,0,2,2,12,3,4,1,0,0
564,6,9,1,5,1,0,1,38,0
565,4,9,2,6,3,0,0,0,1
566,0,0,0,13,2,0,1,0,1
567,3,12,1,11,3,0,0,0,0
568,0,5,0,11,2,2,1,0,1
569,1,9,1,12,3,0,1,0,0
570,4,10,2,5,0,0,1,38,1
571,6,2,2,6,3,0,0,0,0
572,3,7,1,14,3,4,0,0,0
573,0,9,2,12,3,0,1,0,0
574,1,15,0,14,2,0,1,0,0
575,3,12,0,9,2,0,1,0,0
576,3,12,6,8,3,0,0,4,0
577,3,8,0,1,2,4,0,0,0
578,1,15,0,4,2,0,1,0,1
579,0,13,0,12,2,0,1,0,0
580,1,0,1,14,3,0,1,0,0
581,3,9,0,10,2,0,1,0,0
582,5,8,0,5,2,0,1,0,0
583,0,9,0,6,2,0,1,0,0
584,4,9,2,12,3,0,0,0,0
585,1,2,0,12,2,0,1,0,0
586,3,12,2,3,3,4,0,0,0
587,8,9,1,4,3,4,0,0,0
588,1,10,1,8,3,0,1,0,0
589,3,1,0,5,2,0,0,0,0
590,8,9,2,10,3,0,1,0,0
591,0,9,0,4,2,0,1,0,0
592,0,9,1,3,5,0,1,29,0
593,0,9,2,10,3,0,1,0,0
594,0,9,2,5,2,0,1,0,1
595,0,8,0,8,2,0,1,0,0
596,0,9,0,5,2,0,1,3,0
597,0,3,2,14,3,0,1,0,1
598,0,13,0,5,2,0,0,0,1
599,0,9,2,12,3,0,0,0,0
600,4,9,2,10,3,0,1,0,0
601,1,1,1,9,3,3,1,0,1
602,0,12,0,3,2,0,1,0,0
603,0,9,0,8,2,0,1,0,1
604,0,15,0,14,2,0,1,0,0
605,0,9,0,5,2,0,1,0,0
606,1,4,1,10,3,1,0,0,0
607,6,13,0,3,2,0,1,0,1
608,0,8,0,10,2,0,1,0,0
609,2,9,0,0,2,0,1,0,0
610,3,12,1,4,5,4,0,32,0
611,6,14,1,5,3,0,1,0,1
612,0,13,2,6,3,0,1,0,1
613,8,9,2,8,3,0,0,0,0
614,0,12,2,1,3,0,1,0,0
615,3,12,0,2,2,4,0,0,1
616,1,8,2,12,3,0,1,0,0
617,0,9,0,4,2,0,1,0,0
618,8,13,0,6,2,0,0,0,0
619,7,9,0,3,2,0,0,0,1
620,3,12,1,14,3,4,0,0,0
621,4,9,0,5,2,0,1,0,1
622,3,9,0,3,2,0,1,0,0
623,0,8,0,14,2,0,1,27,1
624,6,15,0,7,2,1,1,0,0
625,0,8,0,14,2,0,0,0,0
626,0,9,2,0,3,0,1,0,0
627,2,8,1,6,0,0,1,22,0
628,0,13,0,2,2,0,1,0,0
629,3,12,2,14,3,0,0,0,0
630,3,12,2,1,3,4,0,0,1
631,0,10,0,12,2,0,1,0,1
632,0,9,1,8,3,3,0,0,0
633,0,9,0,8,2,0,1,0,1
634,5,8,0,0,2,0,1,0,0
635,5,13,0,13,2,4,0,0,0
636,7,15,1,11,3,1,1,0,0
637,3,12,3,11,3,4,0,3,1
638,5,13,0,6,2,0,1,0,1
639,0,9,0,6,2,0,1,0,0
640,1,8,0,14,2,0,1,0,1
641,1,12,0,5,2,0,1,0,0
642,5,3,0,1,2,0,1,10,0
643,4,12,0,5,2,0,0,0,0
644,3,1,0,8,2,0,0,0,0
645,3,11,1,0,3,4,1,0,1
646,1,14,0,11,2,2,1,0,1
647,7,13,0,5,0,0,0,36,1
648,0,9,0,10,2,0,1,0,0
649,4,12,1,14,3,0,0,0,0
650,1,10,2,14,3,0,1,0,0
651,0,12,2,5,3,0,1,0,0
652,5,2,0,13,2,0,1,0,1
653,3,12,2,7,3,4,0,0,0
654,1,9,0,11,2,0,1,0,1
655,1,8,4,13,4,0,1,37,0
656,0,9,2,14,3,0,1,0,1
657,0,9,2,0,3,0,1,0,1
658,4,8,2,6,3,0,1,0,0
659,1,9,2,1,3,0,0,0,0
660,3,9,2,13,3,0,0,0,0
661,0,8,0,10,2,0,1,0,0
662,0,10,0,14,2,0,1,0,1
663,0,8,2,10,4,0,1,20,0
664,1,7,0,14,4,0,1,9,1
665,3,12,0,12,2,4,0,0,0
666,8,13,2,6,3,0,0,0,0
667,5,13,0,1,2,0,0,0,1
668,8,9,2,0,3,0,1,0,1
669,0,3,0,5,2,0,1,0,0
670,0,1,1,14,3,0,1,0,0
671,0,7,0,14,2,0,1,0,1
672,0,9,2,6,3,0,1,0,0
673,0,8,0,1,2,0,1,0,1
674,1,11,0,14,2,3,0,0,0
675,0,8,2,6,3,0,1,10,0
676,1,8,0,5,2,0,1,0,1
677,0,9,3,14,5,0,0,33,0
678,0,9,0,6,2,4,1,0,0
679,1,7,0,5,3,0,1,3,1
680,0,9,2,6,2,0,1,0,1
681,0,13,2,13,3,0,1,0,0
682,0,14,1,1,3,2,0,0,0
683,5,13,0,5,2,0,1,0,0
684,0,15,6,10,2,0,1,0,1
685,0,9,0,5,2,0,1,0,0
686,4,9,0,12,3,0,0,28,0
687,0,9,0,1,2,0,1,0,1
688,1,9,0,7,2,0,1,0,1
689,3,9,2,2,3,0,0,0,0
690,6,1,1,4,3,0,0,0,0
691,2,14,1,6,3,4,0,0,0
692,1,9,0,12,4,1,0,0,1
693,1,9,6,12,5,0,1,2,0
694,1,15,1,2,3,0,1,0,1
695,0,9,0,14,2,0,1,0,0
